id,Date,Count,Hour,Hotness,Humidity,Wind Speed,Visibility,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Working Day
3059,25/02/2018,195,10:00,275.1,42,3.96,1564,1.12,0,0,Winter,NO,YES
3060,21/08/2018,402,10:00,297.8,82,11.52,1732,0.34,0,0,Summer,NO,YES
3061,06/03/2018,380,10:00,276.7,51,4.68,1596,1.56,0,0,Spring,NO,YES
3062,15/03/2018,51,3:00,289.5,69,8.64,1659,0,0,0,Spring,NO,YES
3063,26/07/2018,600,12:00,305,57,5.76,1075,1.94,0,0,Summer,NO,YES
3064,30/08/2018,81,3:00,297.1,97,9,1989,0,1.5,0,Summer,NO,YES
3065,18/06/2018,164,4:00,293.2,78,2.52,884,0,0,0,Summer,NO,YES
3066,07/07/2018,1079,1:00,294.1,57,7.2,2000,0,0,0,Summer,NO,YES
3067,08/07/2018,2348,20:00,298.7,53,4.68,2000,0.03,0,0,Summer,NO,YES
3068,10/12/2017,167,21:00,273,59,10.8,1862,0,0,0,Winter,NO,YES
3069,24/12/2017,266,0:00,278.6,78,2.16,196,0,0,0,Winter,YES,YES
3070,26/01/2018,140,15:00,261.6,27,11.88,1805,0,0,0.4,Winter,NO,YES
3071,04/02/2018,35,4:00,261.8,47,8.28,2000,0,0,0,Winter,NO,YES
3072,26/12/2017,250,11:00,270.9,28,17.64,1887,0.87,0,0,Winter,NO,YES
3073,14/05/2018,167,3:00,284.9,95,5.4,180,0,0,0,Spring,NO,YES
3074,20/12/2017,225,16:00,272.5,48,3.96,1722,0.12,0,1.6,Winter,NO,YES
3075,05/02/2018,20,4:00,261.3,51,4.32,2000,0,0,0,Winter,NO,YES
3076,16/09/2018,137,6:00,295,90,4.68,471,0,0,0,Autumn,NO,YES
3077,03/03/2018,176,2:00,273.9,35,1.8,1856,0,0,0,Spring,NO,YES
3078,15/07/2018,443,3:00,297.8,86,0.72,1354,0,0,0,Summer,NO,YES
3079,08/08/2018,1266,17:00,308,37,9.36,2000,1.72,0,0,Summer,NO,YES
3080,05/10/2018,282,7:00,290.7,56,4.68,2000,0,0,0,Autumn,NO,YES
3081,08/11/2018,40,18:00,285.9,97,0,406,0,9,0,Autumn,NO,YES
3082,26/05/2018,1330,23:00,293.7,63,2.88,1130,0,0,0,Spring,NO,YES
3083,12/05/2018,29,20:00,288.7,97,1.08,343,0,1,0,Spring,NO,YES
3084,06/09/2018,1292,16:00,299.9,55,14.04,1909,0.54,0,0,Autumn,NO,YES
3085,22/12/2017,298,9:00,273.3,67,2.52,897,0.03,0,0.6,Winter,YES,YES
3086,28/04/2018,230,6:00,283.6,84,3.96,284,0,0,0,Spring,NO,YES
3087,02/01/2018,403,19:00,271.7,28,8.64,2000,0,0,0,Winter,NO,YES
3088,05/02/2018,170,14:00,266.6,24,16.56,1970,2.23,0,0,Winter,NO,YES
3089,01/04/2018,342,8:00,285.9,64,5.4,778,0.06,0,0,Spring,NO,YES
3090,12/10/2018,183,5:00,279,72,4.68,2000,0,0,0,Autumn,NO,YES
3091,17/03/2018,718,19:00,281.8,49,11.52,1207,0.05,0,0,Spring,NO,YES
3092,28/06/2018,1246,9:00,297.8,75,3.96,1418,0.63,0,0,Summer,NO,YES
3093,15/05/2018,1239,7:00,289.2,79,4.32,239,0.36,0,0,Spring,NO,YES
3094,10/10/2018,1220,7:00,285.3,84,11.52,1220,0,0,0,Autumn,NO,YES
3095,19/07/2018,2640,18:00,306,51,8.64,1566,1.23,0,0,Summer,NO,YES
3096,13/11/2018,890,12:00,285.8,45,6.48,1170,1.82,0,0,Autumn,NO,YES
3097,07/11/2018,410,1:00,284.9,76,5.04,286,0,0,0,Autumn,NO,YES
3098,22/07/2018,438,3:00,299.3,63,0.72,2000,0,0,0,Summer,NO,YES
3099,01/02/2018,240,12:00,271.9,31,4.68,1869,1.2,0,1.3,Winter,NO,YES
3100,17/09/2018,227,2:00,293.3,81,6.84,1234,0,0.1,0,Autumn,NO,YES
3101,28/01/2018,106,21:00,265.7,34,12.6,2000,0,0,0,Winter,NO,YES
3102,15/12/2017,342,15:00,273.1,35,5.4,946,0.42,0,0,Winter,NO,YES
3103,13/08/2018,709,15:00,307,51,6.48,1508,0.98,0,0,Summer,NO,YES
3104,11/09/2018,2072,20:00,295.9,48,4.32,2000,0,0,0,Autumn,NO,YES
3105,13/11/2018,1163,21:00,281.5,42,3.96,2000,0,0,0,Autumn,NO,YES
3106,23/02/2018,291,22:00,278.7,81,9,292,0,0,0,Winter,NO,YES
3107,15/06/2018,1193,12:00,297.4,50,5.76,2000,3.07,0,0,Summer,NO,YES
3108,22/03/2018,1495,18:00,280.9,46,11.16,1057,0.58,0,0,Spring,NO,YES
3109,15/09/2018,1212,11:00,298.2,64,4.32,1938,1.31,0,0,Autumn,NO,YES
3110,17/03/2018,422,23:00,279.4,59,3.96,961,0,0,0,Spring,NO,YES
3111,20/04/2018,1019,12:00,295.5,33,6.48,894,2.88,0,0,Spring,NO,YES
3112,11/03/2018,533,21:00,278.7,34,3.6,1520,0,0,0,Spring,NO,YES
3113,28/08/2018,281,3:00,295.9,93,2.16,2000,0,0,0,Summer,NO,YES
3114,17/12/2017,122,9:00,262.5,38,3.96,1950,0.19,0,0,Winter,NO,YES
3115,26/12/2017,65,5:00,270.1,77,2.88,1833,0,0,0,Winter,NO,YES
3116,23/01/2018,117,22:00,259.1,45,14.4,2000,0,0,0.9,Winter,NO,YES
3117,24/07/2018,1968,19:00,306.1,57,7.92,1670,0.44,0,0,Summer,NO,YES
3118,25/11/2018,700,12:00,279.9,59,3.24,669,1.31,0,2.2,Autumn,NO,YES
3119,18/05/2018,906,15:00,289.7,85,4.32,2000,0.49,0,0,Spring,NO,YES
3120,19/08/2018,1100,0:00,298.3,53,8.64,2000,0,0,0,Summer,NO,YES
3121,16/10/2018,568,1:00,285.4,65,3.96,1099,0,0,0,Autumn,NO,YES
3122,31/12/2017,209,12:00,274.4,47,16.2,1388,1.1,0,1,Winter,YES,YES
3123,19/11/2018,785,13:00,283.8,44,7.2,935,1.01,0,0,Autumn,NO,YES
3124,25/12/2017,181,20:00,270.9,49,6.12,2000,0,0,0,Winter,YES,YES
3125,02/05/2018,327,21:00,283.5,94,10.08,1627,0,1,0,Spring,NO,YES
3126,20/07/2018,672,6:00,297.6,82,0.72,1157,0.02,0,0,Summer,NO,YES
3127,04/02/2018,103,10:00,261.8,43,12.6,1359,1.04,0,0,Winter,NO,YES
3128,15/04/2018,62,15:00,286.1,54,14.76,1264,1.98,0,0,Spring,NO,YES
3129,22/07/2018,1030,23:00,304.2,52,5.4,1670,0,0,0,Summer,NO,YES
3130,23/01/2018,248,19:00,261,47,11.52,2000,0,0,0.9,Winter,NO,YES
3131,25/09/2018,292,2:00,286.4,62,0.72,2000,0,0,0,Autumn,YES,YES
3132,17/06/2018,2055,21:00,295.7,66,3.24,1069,0,0,0,Summer,NO,YES
3133,22/12/2017,283,7:00,272.7,72,2.52,919,0,0,0.7,Winter,YES,YES
3134,07/09/2018,1346,7:00,293.3,74,6.48,1372,0.07,0,0,Autumn,NO,YES
3135,12/05/2018,416,2:00,288.5,62,3.6,730,0,0,0,Spring,NO,YES
3136,19/11/2018,651,10:00,280.5,53,2.88,909,1,0,0,Autumn,NO,YES
3137,19/05/2018,676,1:00,284.4,74,4.68,2000,0,0,0,Spring,NO,YES
3138,10/04/2018,250,2:00,281.8,43,3.6,1490,0,0,0,Spring,NO,YES
3139,18/06/2018,779,6:00,293,78,1.44,752,0.05,0,0,Summer,NO,YES
3140,07/03/2018,410,10:00,278.2,52,5.4,1808,0.74,0,0,Spring,NO,YES
3141,06/04/2018,756,12:00,279.7,71,16.56,543,1.05,0,0,Spring,NO,YES
3142,11/02/2018,93,2:00,266,42,5.76,2000,0,0,0,Winter,NO,YES
3143,20/01/2018,223,19:00,276.5,66,6.12,187,0,0,0,Winter,NO,YES
3144,25/12/2017,61,7:00,268.4,46,10.08,2000,0,0,0,Winter,YES,YES
3145,28/02/2018,116,3:00,278.3,55,6.12,488,0,0,0,Winter,NO,YES
3146,02/07/2018,40,6:00,293.7,97,1.08,1262,0,1,0,Summer,NO,YES
3147,24/10/2018,1827,19:00,286.9,61,6.84,2000,0,0,0,Autumn,NO,YES
3148,09/07/2018,486,6:00,294,64,3.6,2000,0.03,0,0,Summer,NO,YES
3149,10/11/2018,679,1:00,284.2,78,3.96,467,0,0,0,Autumn,NO,YES
3150,14/05/2018,1997,8:00,286.8,79,3.24,313,0.44,0,0,Spring,NO,YES
3151,08/01/2018,53,3:00,273.9,43,1.44,1261,0,0,0,Winter,NO,YES
3152,21/03/2018,147,2:00,274.4,40,10.44,2000,0,0,0,Spring,NO,YES
3153,20/05/2018,190,6:00,284.6,46,2.88,2000,0.05,0,0,Spring,NO,YES
3154,09/08/2018,1654,21:00,300.8,82,1.08,1397,0,0,0,Summer,NO,YES
3155,02/09/2018,1395,14:00,302.1,43,5.04,2000,2.39,0,0,Autumn,NO,YES
3156,21/12/2017,316,15:00,277.4,46,5.04,1113,0.78,0,1,Winter,NO,YES
3157,16/09/2018,123,5:00,295.2,90,5.04,514,0,0,0,Autumn,NO,YES
3158,19/12/2017,178,14:00,270.8,23,13.32,1971,1.09,0,2.2,Winter,NO,YES
3159,14/04/2018,706,18:00,282.6,79,6.48,2000,0.39,0,0,Spring,NO,YES
3160,03/05/2018,794,11:00,287.7,45,10.8,1799,1.68,0,0,Spring,NO,YES
3161,02/02/2018,48,5:00,266.2,61,0.72,1724,0,0,0,Winter,NO,YES
3162,12/11/2018,1023,22:00,280.6,55,6.12,1694,0,0,0,Autumn,NO,YES
3163,21/04/2018,166,4:00,286.6,67,5.76,521,0,0,0,Spring,NO,YES
3164,17/02/2018,183,12:00,271.7,17,5.4,1998,2.28,0,0,Winter,YES,YES
3165,03/06/2018,294,4:00,290.4,65,2.88,1093,0,0,0,Summer,NO,YES
3166,19/02/2018,373,14:00,278.6,38,5.76,1087,1.1,0,0,Winter,NO,YES
3167,19/03/2018,263,15:00,282.8,57,10.8,2000,0.43,0,0,Spring,NO,YES
3168,01/11/2018,362,2:00,277.4,64,5.04,2000,0,0,0,Autumn,NO,YES
3169,13/07/2018,1879,22:00,299.7,82,4.68,1725,0,0,0,Summer,NO,YES
3170,05/06/2018,1250,15:00,302,38,12.24,749,2.12,0,0,Summer,NO,YES
3171,10/10/2018,1489,20:00,283.6,48,7.2,2000,0,0,0,Autumn,NO,YES
3172,24/10/2018,1161,15:00,291,40,10.8,1808,1.71,0,0,Autumn,NO,YES
3173,13/09/2018,972,11:00,296.5,61,4.32,2000,0.95,0,0,Autumn,NO,YES
3174,31/05/2018,1900,22:00,294.1,59,7.56,1874,0,0,0,Spring,NO,YES
3175,17/07/2018,1340,23:00,299.6,76,5.76,936,0,0,0,Summer,NO,YES
3176,28/03/2018,785,15:00,291.2,45,14.76,1908,1.86,0,0,Spring,NO,YES
3177,08/11/2018,78,3:00,284.8,86,5.76,1819,0,0.5,0,Autumn,NO,YES
3178,30/10/2018,2074,18:00,281.4,52,9.36,2000,0.03,0,0,Autumn,NO,YES
3179,11/08/2018,733,14:00,307.5,43,9.36,2000,2.37,0,0,Summer,NO,YES
3180,10/09/2018,1125,9:00,295.3,52,6.84,2000,1.43,0,0,Autumn,NO,YES
3181,28/01/2018,113,20:00,266,30,10.08,2000,0,0,0,Winter,NO,YES
3182,08/07/2018,684,8:00,292.1,53,6.12,1952,0.8,0,0,Summer,NO,YES
3183,16/02/2018,49,7:00,267.6,41,1.08,2000,0,0,0,Winter,YES,YES
3184,08/08/2018,1628,22:00,302.5,73,3.24,1936,0,0,0,Summer,NO,YES
3185,17/08/2018,820,13:00,304.3,30,7.56,2000,3.3,0,0,Summer,NO,YES
3186,20/03/2018,165,2:00,278.1,44,12.24,2000,0,0,0,Spring,NO,YES
3187,19/01/2018,468,17:00,277.1,34,11.16,1810,0.28,0,0,Winter,NO,YES
3188,08/06/2018,2348,8:00,292.7,69,7.2,1448,0.54,0,0,Summer,NO,YES
3189,29/10/2018,979,21:00,278.7,61,8.28,2000,0,0,0,Autumn,NO,YES
3190,26/11/2018,795,9:00,276.1,77,3.24,457,0.4,0,0.2,Autumn,NO,YES
3191,27/10/2018,658,23:00,279.3,52,6.48,2000,0,0,0,Autumn,NO,YES
3192,19/11/2018,1751,8:00,276.5,71,2.88,958,0.06,0,0,Autumn,NO,YES
3193,23/11/2018,679,21:00,275.2,28,2.88,2000,0,0,0,Autumn,NO,YES
3194,28/12/2017,326,9:00,268.7,38,2.52,1877,0.04,0,0,Winter,NO,YES
3195,15/04/2018,582,10:00,283.3,62,7.56,914,1.76,0,0,Spring,NO,YES
3196,17/11/2018,151,6:00,274,77,2.16,1259,0,0,0,Autumn,NO,YES
3197,28/09/2018,0,0:00,290.1,52,5.04,2000,0,0,0,Autumn,NO,NO
3198,25/01/2018,142,12:00,260.2,25,11.52,1981,1.16,0,0.6,Winter,NO,YES
3199,09/08/2018,1731,8:00,301.6,75,4.32,1588,0.56,0,0,Summer,NO,YES
3200,02/05/2018,609,9:00,290.4,94,2.52,230,0.16,0,0,Spring,NO,YES
3201,27/03/2018,163,2:00,281.3,70,2.88,394,0,0,0,Spring,NO,YES
3202,28/01/2018,111,10:00,267.1,35,6.84,1940,0.53,0,0,Winter,NO,YES
3203,27/08/2018,38,5:00,293.5,97,1.44,384,0,3,0,Summer,NO,YES
3204,26/08/2018,1070,12:00,301.9,42,7.2,1975,2.5,0,0,Summer,NO,YES
3205,26/12/2017,213,22:00,265.8,38,11.16,2000,0,0,0,Winter,NO,YES
3206,05/08/2018,499,11:00,304.2,63,9.36,1695,1.99,0,0,Summer,NO,YES
3207,14/08/2018,695,13:00,308.7,38,8.64,1863,2.5,0,0,Summer,NO,YES
3208,28/01/2018,225,14:00,271.5,20,10.8,1992,1.09,0,0,Winter,NO,YES
3209,15/04/2018,183,3:00,279.4,83,8.28,1158,0,0,0,Spring,NO,YES
3210,09/11/2018,0,12:00,286.9,50,14.76,1964,2.14,0,0,Autumn,NO,NO
3211,09/06/2018,2355,17:00,301.2,39,10.44,1653,0.7,0,0,Summer,NO,YES
3212,18/01/2018,307,13:00,276.5,54,11.52,463,0.68,0,0,Winter,NO,YES
3213,22/05/2018,406,3:00,288.5,0,2.52,1420,0,0,0,Spring,YES,YES
3214,29/12/2017,426,15:00,278.7,53,9.72,408,0.65,0,0,Winter,NO,YES
3215,18/10/2018,165,4:00,281.1,78,2.16,2000,0,0,0,Autumn,NO,YES
3216,03/05/2018,1421,17:00,286.2,49,15.12,1999,0.69,0,0,Spring,NO,YES
3217,06/10/2018,0,4:00,289.9,89,9.72,1577,0,2.5,0,Autumn,NO,NO
3218,28/06/2018,233,4:00,295.3,88,3.24,298,0,0,0,Summer,NO,YES
3219,07/12/2017,471,16:00,276.2,38,10.44,1817,0.51,0,0,Winter,NO,YES
3220,25/12/2017,176,22:00,271.7,53,6.12,2000,0,0,0,Winter,YES,YES
3221,11/03/2018,425,11:00,280.6,54,5.76,430,2.06,0,0,Spring,NO,YES
3222,16/05/2018,248,14:00,295,96,10.44,1327,0.39,0,0,Spring,NO,YES
3223,20/03/2018,95,3:00,277.7,44,13.68,2000,0,0,0,Spring,NO,YES
3224,26/12/2017,578,8:00,270.3,68,7.92,1919,0,0,0,Winter,NO,YES
3225,03/03/2018,55,5:00,273.8,39,3.6,1463,0,0,0,Spring,NO,YES
3226,18/09/2018,0,7:00,290.8,76,1.8,1729,0.08,0,0,Autumn,NO,NO
3227,22/05/2018,182,5:00,288.7,0,2.16,1610,0,0,0,Spring,YES,YES
3228,12/09/2018,297,3:00,291.4,57,4.68,2000,0,0,0,Autumn,NO,YES
3229,09/08/2018,189,4:00,301.1,81,5.4,1729,0,0,0,Summer,NO,YES
3230,09/08/2018,659,11:00,303.8,63,8.64,1919,0.94,0,0,Summer,NO,YES
3231,26/04/2018,1027,9:00,287,54,5.4,1054,1.37,0,0,Spring,NO,YES
3232,11/07/2018,792,11:00,300.2,82,3.24,1093,0.93,0,0,Summer,NO,YES
3233,16/05/2018,240,15:00,295,96,10.44,313,0.2,0,0,Spring,NO,YES
3234,23/09/2018,1492,18:00,295.3,53,9.72,2000,0.44,0,0,Autumn,YES,YES
3235,20/05/2018,899,10:00,290,37,5.04,2000,0.94,0,0,Spring,NO,YES
3236,21/11/2018,119,0:00,280.2,74,4.32,772,0,0.2,0,Autumn,NO,YES
3237,29/11/2018,126,5:00,274.8,34,3.24,1990,0,0,0,Autumn,NO,YES
3238,01/03/2018,160,9:00,273.1,78,17.64,615,0.09,0,0,Spring,YES,YES
3239,05/05/2018,1024,11:00,293.2,41,11.16,1789,2.56,0,0,Spring,NO,YES
3240,15/11/2018,899,14:00,288.1,33,5.4,1045,1.31,0,0,Autumn,NO,YES
3241,17/09/2018,2056,17:00,300.3,43,9.36,2000,1.25,0,0,Autumn,NO,YES
3242,26/04/2018,1386,16:00,294.7,23,9,1404,1.97,0,0,Spring,NO,YES
3243,17/11/2018,969,14:00,282.7,34,6.84,1786,0.8,0,0,Autumn,NO,YES
3244,11/08/2018,1469,20:00,305.8,47,6.84,2000,0.01,0,0,Summer,NO,YES
3245,17/05/2018,467,12:00,294.7,96,2.88,1773,0.81,1.5,0,Spring,NO,YES
3246,08/11/2018,14,22:00,285.4,96,9.72,545,0,0,0,Autumn,NO,YES
3247,11/07/2018,236,2:00,297.5,96,1.8,476,0,0,0,Summer,NO,YES
3248,17/02/2018,35,7:00,266.2,32,5.76,2000,0,0,0,Winter,YES,YES
3249,20/02/2018,431,15:00,278.4,18,13.32,1940,1.82,0,0,Winter,NO,YES
3250,09/10/2018,0,4:00,284,63,2.88,2000,0,0,0,Autumn,YES,NO
3251,28/08/2018,31,13:00,297.6,97,1.8,765,0.1,9.5,0,Summer,NO,YES
3252,31/05/2018,936,10:00,293.8,54,4.32,1129,2.45,0,0,Spring,NO,YES
3253,05/12/2017,82,5:00,265.6,33,9.36,2000,0,0,0,Winter,NO,YES
3254,11/09/2018,2018,21:00,295.2,50,4.68,2000,0,0,0,Autumn,NO,YES
3255,29/07/2018,511,2:00,300.7,73,1.44,1832,0,0,0,Summer,NO,YES
3256,09/05/2018,1015,11:00,290.6,40,5.04,1955,2.88,0,0,Spring,NO,YES
3257,04/09/2018,3166,18:00,299.8,53,9.36,2000,0.8,0,0,Autumn,NO,YES
3258,09/07/2018,670,8:00,293.7,73,2.88,2000,0.3,0.2,0,Summer,NO,YES
3259,17/08/2018,304,5:00,294.8,55,6.84,2000,0,0,0,Summer,NO,YES
3260,26/02/2018,80,2:00,271.3,66,2.88,1631,0,0,0,Winter,NO,YES
3261,24/05/2018,265,3:00,285.1,64,2.88,1538,0,0,0,Spring,NO,YES
3262,01/03/2018,71,0:00,275,96,4.68,1894,0,2,0,Spring,YES,YES
3263,11/06/2018,1075,14:00,296.9,47,3.6,2000,0.97,0,0,Summer,NO,YES
3264,07/07/2018,832,8:00,294.2,52,5.76,1998,1.2,0,0,Summer,NO,YES
3265,13/10/2018,1037,10:00,285.6,50,5.04,1712,1.68,0,0,Autumn,NO,YES
3266,12/02/2018,21,3:00,264.5,35,9.72,2000,0,0,0,Winter,NO,YES
3267,21/04/2018,600,8:00,287.6,54,3.24,431,0.89,0,0,Spring,NO,YES
3268,25/03/2018,882,14:00,289.1,37,8.64,315,2.62,0,0,Spring,NO,YES
3269,02/06/2018,475,3:00,291.9,63,5.4,1007,0,0,0,Summer,NO,YES
3270,03/01/2018,67,3:00,266.9,45,4.68,1999,0,0,0,Winter,NO,YES
3271,17/10/2018,503,6:00,281.8,77,0.72,1077,0,0,0,Autumn,NO,YES
3272,21/02/2018,299,22:00,270.8,55,5.04,2000,0,0,0,Winter,NO,YES
3273,14/06/2018,289,3:00,293.8,73,2.52,756,0,0,0,Summer,NO,YES
3274,09/07/2018,206,4:00,294.4,63,5.4,2000,0,0,0,Summer,NO,YES
3275,17/02/2018,71,1:00,269.9,36,12.6,2000,0,0,0,Winter,YES,YES
3276,08/01/2018,46,4:00,274,43,2.88,1253,0,0,0,Winter,NO,YES
3277,07/07/2018,545,3:00,293.4,59,3.6,2000,0,0,0,Summer,NO,YES
3278,04/07/2018,1856,17:00,304.2,56,12.24,1943,1.82,0,0,Summer,NO,YES
3279,26/06/2018,783,1:00,299.7,50,6.48,884,0,0,0,Summer,NO,YES
3280,20/09/2018,89,9:00,291.2,93,5.04,572,0.18,1,0,Autumn,NO,YES
3281,04/04/2018,113,1:00,287.8,96,6.12,209,0,0,0,Spring,NO,YES
3282,23/03/2018,335,0:00,275.9,72,4.68,903,0,0,0,Spring,NO,YES
3283,15/03/2018,676,18:00,283.4,98,9,116,0.03,0,0,Spring,NO,YES
3284,22/08/2018,1330,7:00,297.3,74,2.16,1999,0.1,0,0,Summer,NO,YES
3285,18/03/2018,293,8:00,278.9,58,6.48,861,0.11,0,0,Spring,NO,YES
3286,23/01/2018,181,15:00,263.3,32,12.96,2000,1.04,0,1,Winter,NO,YES
3287,12/08/2018,697,14:00,308,45,7.92,1957,2.73,0,0,Summer,NO,YES
3288,06/09/2018,835,10:00,297.6,70,4.32,1454,0.96,0,0,Autumn,NO,YES
3289,12/02/2018,475,18:00,268.6,46,12.6,2000,0.23,0,0,Winter,NO,YES
3290,29/12/2017,210,2:00,273.5,63,3.6,691,0,0,0,Winter,NO,YES
3291,15/03/2018,32,9:00,287.1,98,3.96,253,0.06,17,0,Spring,NO,YES
3292,15/09/2018,1566,22:00,296.1,79,2.16,1891,0,0,0,Autumn,NO,YES
3293,29/06/2018,913,10:00,297.4,76,7.56,617,1.58,0,0,Summer,NO,YES
3294,29/10/2018,117,4:00,278.6,66,2.52,2000,0,0,0,Autumn,NO,YES
3295,08/07/2018,2272,19:00,299.3,51,6.12,2000,0.18,0,0,Summer,NO,YES
3296,13/09/2018,1713,22:00,295.8,70,3.6,2000,0,0,0,Autumn,NO,YES
3297,29/08/2018,128,4:00,297.6,86,14.4,1968,0,0,0,Summer,NO,YES
3298,16/04/2018,405,6:00,278,70,2.52,1739,0,0,0,Spring,NO,YES
3299,01/07/2018,9,12:00,294.1,97,4.32,653,0.17,7.5,0,Summer,NO,YES
3300,17/04/2018,1920,8:00,281.7,49,2.88,1520,0.68,0,0,Spring,NO,YES
3301,18/06/2018,547,1:00,294,74,1.8,990,0,0,0,Summer,NO,YES
3302,19/05/2018,1290,11:00,292,44,5.04,2000,3.12,0,0,Spring,NO,YES
3303,06/02/2018,227,17:00,266.4,29,9,2000,0.68,0,0,Winter,NO,YES
3304,30/05/2018,167,4:00,291.3,84,3.24,409,0,0,0,Spring,NO,YES
3305,03/05/2018,251,2:00,280.3,86,6.12,2000,0,0,0,Spring,NO,YES
3306,19/02/2018,522,17:00,278.7,36,10.8,1073,0.57,0,0,Winter,NO,YES
3307,20/11/2018,788,12:00,283.1,23,6.48,1745,1.82,0,0,Autumn,NO,YES
3308,02/11/2018,880,11:00,285.8,44,3.6,1269,1.84,0,0,Autumn,NO,YES
3309,23/03/2018,932,19:00,281.3,48,10.8,779,0.06,0,0,Spring,NO,YES
3310,04/05/2018,1260,7:00,282.5,55,7.56,1912,0.32,0,0,Spring,NO,YES
3311,05/12/2017,529,17:00,271.4,35,0,2000,0,0,0,Winter,NO,YES
3312,04/07/2018,234,4:00,297.7,82,1.08,2000,0,0,0,Summer,NO,YES
3313,26/01/2018,149,9:00,255.5,37,13.68,1941,0.21,0,0.5,Winter,NO,YES
3314,05/03/2018,865,17:00,283,43,5.04,2000,1.12,0,0,Spring,NO,YES
3315,17/04/2018,1632,17:00,291.3,29,15.48,1626,1.61,0,0,Spring,NO,YES
3316,27/08/2018,1762,21:00,296.9,88,2.88,2000,0,0,0,Summer,NO,YES
3317,05/10/2018,66,17:00,289.9,97,7.56,728,0.08,5.5,0,Autumn,NO,YES
3318,15/04/2018,1083,14:00,286.7,50,13.32,1218,2.3,0,0,Spring,NO,YES
3319,26/06/2018,37,6:00,295.5,83,2.88,537,0,0.4,0,Summer,NO,YES
3320,05/08/2018,223,7:00,300.5,86,6.48,485,0.03,0.4,0,Summer,NO,YES
3321,13/03/2018,103,3:00,278.5,62,2.16,722,0,0,0,Spring,NO,YES
3322,02/06/2018,677,2:00,292.6,60,6.84,1200,0,0,0,Summer,NO,YES
3323,21/07/2018,1588,22:00,302.4,55,5.04,2000,0,0,0,Summer,NO,YES
3324,20/09/2018,299,8:00,291,91,4.68,896,0.11,0.5,0,Autumn,NO,YES
3325,04/09/2018,2491,19:00,298.1,49,11.16,2000,0.18,0,0,Autumn,NO,YES
3326,16/01/2018,376,9:00,274.9,65,2.88,402,0.06,0,0,Winter,NO,YES
3327,11/11/2018,832,15:00,283.2,58,7.2,573,0.29,0,0,Autumn,NO,YES
3328,15/08/2018,627,14:00,310.2,38,3.24,1976,1.96,0,0,Summer,YES,YES
3329,20/10/2018,1585,13:00,292.4,26,3.96,1942,2.45,0,0,Autumn,NO,YES
3330,09/07/2018,554,1:00,296.7,64,2.88,2000,0,0,0,Summer,NO,YES
3331,25/02/2018,158,8:00,271.7,54,2.16,1597,0.06,0,0,Winter,NO,YES
3332,19/08/2018,645,9:00,299.3,50,2.52,1980,1.28,0,0,Summer,NO,YES
3333,26/03/2018,662,22:00,283.7,58,5.04,600,0,0,0,Spring,NO,YES
3334,21/04/2018,872,11:00,296.1,19,7.2,1172,2.85,0,0,Spring,NO,YES
3335,19/08/2018,795,11:00,301.4,43,3.6,1914,1.52,0,0,Summer,NO,YES
3336,07/12/2017,402,21:00,270.8,46,7.92,1975,0,0,0,Winter,NO,YES
3337,28/01/2018,157,18:00,268.1,35,13.32,2000,0.04,0,0,Winter,NO,YES
3338,17/12/2017,142,10:00,264.5,31,5.4,1997,0.58,0,0,Winter,NO,YES
3339,01/01/2018,230,1:00,269.7,41,2.52,2000,0,0,0,Winter,YES,YES
3340,13/01/2018,212,13:00,270.5,62,5.04,1087,0.66,0,0,Winter,NO,YES
3341,08/11/2018,14,16:00,284.7,96,5.04,587,0.02,0,0,Autumn,NO,YES
3342,17/09/2018,1207,15:00,300.4,33,9.72,1955,2.5,0,0,Autumn,NO,YES
3343,21/07/2018,347,4:00,298.6,77,4.32,1203,0,0,0,Summer,NO,YES
3344,21/02/2018,366,15:00,277.2,15,9.72,1995,2.21,0,0,Winter,NO,YES
3345,29/08/2018,109,5:00,297.6,87,12.96,1966,0,0,0,Summer,NO,YES
3346,22/12/2017,314,22:00,279.1,70,9.72,806,0,0,0,Winter,YES,YES
3347,16/08/2018,173,4:00,300.8,69,3.24,2000,0,0,0,Summer,NO,YES
3348,21/10/2018,206,4:00,281.8,71,3.24,1516,0,0,0,Autumn,NO,YES
3349,02/02/2018,558,8:00,265.6,58,7.92,1882,0.01,0,0,Winter,NO,YES
3350,09/06/2018,1058,19:00,298.7,47,6.48,2000,0.04,0,0,Summer,NO,YES
3351,25/01/2018,113,22:00,258.4,35,9,2000,0,0,0.5,Winter,NO,YES
3352,29/07/2018,473,10:00,305.4,48,6.84,1952,2.33,0,0,Summer,NO,YES
3353,19/10/2018,262,3:00,281.5,74,4.68,2000,0,0,0,Autumn,NO,YES
3354,30/05/2018,1571,16:00,297.7,47,10.8,1594,2.44,0,0,Spring,NO,YES
3355,26/02/2018,555,16:00,282.5,31,11.16,973,1.54,0,0,Winter,NO,YES
3356,06/04/2018,50,1:00,280.2,95,0.72,683,0,0.5,0,Spring,NO,YES
3357,02/10/2018,0,1:00,285.5,74,6.84,1992,0,0,0,Autumn,NO,NO
3358,24/03/2018,198,7:00,277,54,3.24,587,0.01,0,0,Spring,NO,YES
3359,17/01/2018,501,18:00,278.2,62,10.44,503,0.01,0,0,Winter,NO,YES
